image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error,144_x,144_y,144_z,144_r1,144_r2,144_r3,144_bb_x1,144_bb_y1,144_bb_x2,144_bb_y2,144_bb_x3,144_bb_y3,144_bb_x4,144_bb_y4,144_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1105.png,1.24818,10.9175,6.15064,2.14537,-0.323816,-2.16476,563.288,836.323,565.989,853.025,536.308,856.525,535.196,839.071,0.105237,-5.48405,1.82902,3.51506,2.45839,1.90337,0.0380082,214.782,583.642,227.948,633.419,195.664,647.305,177.916,592.408,0.105211
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1106.png,2.21747,10.7741,6.15603,-1.47914,-0.814901,1.32727,591.948,830.41,596.165,846.953,566.957,852.809,564.166,835.583,0.0841448,-5.33938,2.33097,3.54102,2.54294,1.7906,0.0345618,222.187,610.335,239.762,658.348,209.005,675.017,186.357,622.111,0.118148
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1107.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12129,2.80077,3.54613,2.61294,1.68061,0.0388712,231.834,635.8,253.653,681.861,224.75,701.281,197.651,650.81,0.128826
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1108.png,4.13204,10.3616,6.25001,-1.53807,-0.66632,1.19502,646.876,811.195,653.484,826.962,625.691,837.957,620.121,821.488,0.17157,-4.8885,3.25356,3.56714,2.68739,1.54806,0.0319227,243.497,659.891,269.222,703.648,242.178,725.243,210.764,677.604,0.115865
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1109.png,4.90551,9.7282,6.10703,-1.54844,-0.626638,1.09983,672.252,798.216,680.603,813.295,653.741,826.748,646.825,810.695,0.136119,-4.59308,3.66506,3.56855,2.745,1.43003,0.0399175,257.183,682.541,286.41,723.922,261.597,747.634,226.314,703.086,0.121256
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1110.png,5.92874,9.28084,6.1767,-1.94335,0.734139,2.04282,700.426,780.367,710.228,794.754,684.808,810.762,676.104,795.435,0.0837972,-4.22662,4.12275,3.58589,2.80985,1.28547,0.0356392,275.289,707.161,308.39,745.352,286.14,771.218,246.722,730.513,0.113595
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1111.png,6.79624,8.44692,6.08172,-1.58338,-0.449516,0.96024,728.579,758.177,739.866,771.43,716.25,790.189,705.916,775.853,0.14338,-3.77206,4.55503,3.59152,2.8685,1.13397,0.0355138,297.415,731.435,334.292,765.661,314.907,793.406,271.438,757.636,0.119177
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1112.png,7.53964,7.78404,6.08329,-1.73125,0.943477,1.90284,750.037,737.322,762.943,749.326,740.859,770.428,729.296,756.851,0.0491651,-3.3642,4.88592,3.6029,2.91628,0.992864,0.0280806,317.333,749.572,357.352,780.386,340.578,809.791,294.38,777.932,0.115862
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1113.png,8.27266,6.9104,6.04738,-1.59006,-0.291217,0.80162,772.499,711.012,786.296,721.686,766.699,744.991,753.62,732.794,0.127546,-2.85826,5.20065,3.60451,2.9571,0.850376,0.0307678,342.128,768.179,384.947,794.534,371.267,825.462,322.11,798.363,0.109475
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1114.png,8.88538,6.29009,6.11388,-1.62276,1.03826,1.78596,787.618,689.486,802.218,698.871,784.475,723.728,770.378,712.874,0.122261,-2.46202,5.40471,3.60722,2.97671,0.733405,0.0268928,361.816,780.372,406.486,803.359,395.162,835.156,344.143,811.701,0.0987474
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1115.png,9.03611,5.76612,6.0206,-1.57374,1.07229,1.77039,795.727,675.995,810.857,684.957,794.263,710.671,779.646,700.201,0.118593,-2.23361,5.50631,3.60817,2.99091,0.675399,0.0252524,373.005,786.537,418.799,807.684,408.839,839.684,356.933,818.586,0.102698
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1116.png,9.34982,5.22825,6.0157,-1.5824,-0.121235,0.670418,804.564,659.015,820.389,666.928,805.371,693.901,790.14,684.6,0.129961,-1.94814,5.62486,3.6142,3.00559,0.592086,0.0223647,387.563,793.55,434.319,812.148,425.857,844.571,373.135,826.133,0.092309
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1117.png,9.54732,4.72949,5.98746,-1.47154,1.14322,1.69554,811.691,644.432,827.805,651.222,814.085,679.165,798.15,670.284,0.1249,-1.70175,5.69668,3.60924,3.01307,0.51219,0.019718,399.752,798.796,447.315,815.306,440.354,847.822,386.784,831.845,0.0949411
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1118.png,9.68353,4.26733,5.9474,-1.45291,1.15216,1.6598,817.13,630.698,833.55,637.031,821.158,665.456,804.692,657.756,0.0812288,-1.48265,5.73736,3.5971,3.01147,0.460668,0.0211594,410.447,802.885,458.647,817.521,453.215,850.42,398.903,836.125,0.100657
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1119.png,9.89067,3.83562,5.9645,-1.4203,1.17905,1.62002,822.185,616.688,838.873,622.332,827.728,651.336,810.87,644.188,0.101032,-1.27215,5.81431,3.61208,3.02718,0.391643,0.0135113,421.424,806.568,470.148,819.416,465.801,852.342,411.058,840.205,0.0980291
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1120.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09553,5.82109,3.59512,3.0243,0.357474,0.0178387,430.091,809.375,479.33,820.494,475.792,853.476,420.762,843.05,0.114082
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1121.png,9.98113,3.19936,5.89623,-1.59143,0.0302417,0.515592,827.798,597.73,844.967,602.359,835.324,632.436,818.212,625.977,0.15437,-1.01716,5.8326,3.59242,3.02346,0.328938,0.0158307,434.078,810.583,483.472,820.915,480.534,854.004,425.145,844.191,0.0984923
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1122.png,9.85387,2.87952,5.7809,-1.34188,1.22357,1.55238,829.602,589.718,847.296,593.535,838.24,624.259,820.856,618.252,0.116153,-0.914914,5.82089,3.57408,3.01314,0.295692,0.0139474,438.932,811.813,488.548,821.433,486.548,854.488,430.79,845.604,0.0884139
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1123.png,9.86785,2.79882,5.77507,-1.56483,0.0631638,0.483559,830.246,586.935,847.982,590.761,839.101,621.736,821.515,615.801,0.133403,-0.920098,5.83176,3.5802,3.01581,0.286072,0.00916694,438.822,811.925,488.559,821.436,486.085,854.476,430.476,845.489,0.096156
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1124.png,9.856,2.6316,5.74706,-1.56341,0.0932646,0.473332,831.284,581.649,849.134,585.499,840.794,616.706,823.027,611.001,0.114309,-0.882514,5.83085,3.5754,3.0178,0.281745,0.0124602,440.577,812.346,490.43,821.695,488.591,854.642,432.673,846.092,0.0749235
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1125.png,9.87447,2.47145,5.73837,-1.58913,0.0695146,0.469978,832.281,576.638,850.281,580.3,842.236,611.607,824.327,606.377,0.174712,-0.844088,5.82364,3.56772,3.01209,0.270316,0.0131198,442.447,812.875,492.568,821.848,490.608,854.797,434.754,846.532,0.0901839
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1126.png,9.83861,2.30176,5.70407,-1.29502,1.25095,1.50802,833.154,571.594,851.321,574.844,843.767,606.574,825.516,601.395,0.0702958,-0.807097,5.83228,3.56837,3.01002,0.249872,0.00956481,444.354,813.429,494.585,822.001,492.706,854.871,436.867,847.109,0.0908838
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1127.png,9.65142,2.31566,5.60171,-1.31961,1.24744,1.5503,832.532,573.454,850.964,576.517,843.119,608.655,824.933,603.287,0.129282,-0.892868,5.8054,3.55857,3.00566,0.275873,0.0161753,439.761,812.511,489.957,821.789,487.635,854.546,431.74,846.028,0.0794165
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1128.png,9.7621,2.25911,5.65734,-1.58051,0.106212,0.453431,832.927,570.539,851.475,573.767,843.888,606.083,825.555,600.809,0.114379,-0.90024,5.80774,3.5596,3.00354,0.274483,0.016319,439.407,812.54,489.553,821.772,487.579,854.572,431.337,845.892,0.0972076
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1129.png,9.59582,2.11625,5.55259,-1.28689,1.26551,1.53362,833.405,567.09,852.041,570.321,844.799,602.806,826.327,597.563,0.0650417,-0.89168,5.79252,3.54903,2.99946,0.267913,0.0167055,439.633,812.726,490.035,821.761,487.613,854.543,431.752,846.03,0.0738193
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1130.png,9.59502,2.24876,5.56794,-1.56472,0.0880073,0.435682,832.57,571.174,851.305,574.539,843.584,607.078,824.976,601.797,0.138964,-1.02195,5.77762,3.55155,2.99136,0.300688,0.0211724,433.018,811.198,483.061,821.227,480.174,853.945,424.255,844.103,0.0804185
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1131.png,9.53384,2.24809,5.54199,-1.31542,1.23961,1.54202,832.351,571.606,851.137,575.038,843.369,607.633,824.599,602.463,0.113384,-1.08275,5.75988,3.54559,2.98615,0.317938,0.0226586,429.835,810.486,479.773,820.983,476.511,853.626,420.75,843.154,0.0971245
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1132.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18307,5.73082,3.53852,2.97957,0.331069,0.0212213,424.494,809.075,474.411,820.312,470.507,852.935,414.924,841.566,0.106842
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1133.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32756,5.7224,3.55081,2.97495,0.372454,0.024495,417.234,806.922,466.762,819.486,462.294,851.817,406.908,839.203,0.0895368
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1134.png,9.28849,2.4744,5.45083,-1.35115,1.22983,1.54859,830.136,580.227,849.169,584.509,840.292,617.258,821.365,611.48,0.0849593,-1.40154,5.69667,3.54382,2.97045,0.388108,0.0247024,413.385,805.781,462.783,818.917,457.602,851.214,402.735,837.798,0.0860642
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1135.png,9.20971,2.59571,5.4305,-1.33205,1.22981,1.55402,828.905,584.75,848.142,589.038,838.64,622.251,819.812,615.898,0.108626,-1.53335,5.66922,3.54564,2.96448,0.41589,0.0296276,406.607,803.672,455.793,817.781,449.767,849.919,395.151,835.17,0.0952397
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1136.png,9.11613,2.79165,5.4156,-1.34669,1.2174,1.56458,827.159,591.909,846.305,596.651,835.974,629.911,817.13,622.804,0.10319,-1.71151,5.62684,3.54849,2.95605,0.459788,0.0335427,397.665,800.304,446.145,816,439.381,847.815,385.214,831.432,0.0936051
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1137.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82667,5.60181,3.55264,2.94774,0.489094,0.0405122,391.954,798.203,440.208,814.677,432.694,846.314,378.902,828.974,0.107212
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1138.png,8.82751,2.96369,5.2926,-1.56773,0.029985,0.513648,824.666,599.814,844.043,605.117,832.859,638.347,813.575,631.141,0.189952,-1.96254,5.59098,3.57049,2.94663,0.511704,0.0354187,385.492,795.609,433.217,813.076,425.221,844.499,371.977,825.986,0.0875443
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1139.png,8.76234,3.16442,5.30269,-1.38877,1.19367,1.60378,822.392,606.646,841.8,612.571,829.675,646.042,810.905,637.887,0.0770578,-2.12904,5.52371,3.56402,2.93391,0.563166,0.0450867,377.148,791.914,424.176,810.626,415.203,841.752,362.464,821.74,0.0906353
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1140.png,8.56593,3.11373,5.19065,-1.37555,1.2084,1.61692,822.256,607.165,841.47,613.173,829.363,646.778,810.297,638.549,0.0875062,-2.19088,5.52879,3.57792,2.93042,0.573934,0.0443137,374.382,790.686,421.404,809.907,411.981,840.737,359.612,820.325,0.0729274
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1141.png,8.60243,3.15161,5.21729,-1.5743,0.00372034,0.532044,821.729,607.749,841.275,613.716,829.113,647.473,809.873,639.474,0.179099,-2.25231,5.53133,3.59025,2.93113,0.583618,0.045012,371.935,789.738,418.452,809.094,408.785,839.912,356.78,819.011,0.0706343
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1142.png,8.45936,3.289,5.17729,-1.40196,1.19242,1.62372,819.846,613.649,839.311,620.103,826.29,653.775,807.033,645.295,0.100608,-2.40281,5.47897,3.59355,2.91762,0.616047,0.0495661,364.379,786.053,410.497,806.645,400.005,837.08,348.913,814.882,0.122851
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1143.png,8.39528,3.32174,5.15278,-1.43954,1.16759,1.63423,819.069,615.434,838.613,621.788,825.416,655.755,806.021,647.045,0.0841766,-2.48078,5.46651,3.60351,2.91397,0.63894,0.0550495,361.075,784.458,406.616,805.356,395.886,835.612,345.038,812.848,0.0942194
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1144.png,8.29803,3.40789,5.11917,-1.57265,-0.0357711,0.555241,817.543,619.189,837.306,626.053,823.203,659.987,804.117,650.845,0.0908853,-2.59797,5.44,3.61511,2.90614,0.656344,0.0523622,355.596,781.633,400.839,803.413,389.392,833.241,339.412,809.726,0.0947623
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1145.png,8.14954,3.50371,5.06587,-1.58813,-0.0649076,0.571641,815.68,623.906,835.311,631.31,820.707,665.146,801.739,655.574,0.174826,-2.7286,5.39516,3.62305,2.90061,0.690579,0.055349,349.57,778.122,394.019,800.861,382.275,830.42,332.789,805.776,0.086188
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1146.png,8.1699,3.53388,5.08681,-1.58211,-0.0482873,0.584838,815.372,624.505,835.192,631.807,820.265,665.896,800.986,656.256,0.180957,-2.78432,5.39494,3.63483,2.90146,0.702094,0.0548929,347.425,777.159,391.546,800.053,379.347,829.282,330.526,804.324,0.10887
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1147.png,8.1213,3.53659,5.06649,-1.58272,-0.0447875,0.584418,814.931,625.027,834.894,632.487,819.964,666.583,800.536,657.073,0.132471,-2.84987,5.40581,3.65559,2.89774,0.707174,0.0580073,345.214,775.855,388.909,799.094,376.596,828.179,328.034,802.862,0.0803647
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1148.png,8.01771,3.48136,5.00416,-1.59244,-0.0640207,0.58023,814.86,624.617,835.186,631.82,820.072,666.336,800.449,656.628,0.123055,-2.8889,5.41337,3.66813,2.89558,0.715522,0.0563452,343.771,775.31,387.262,798.546,374.886,827.358,326.7,802.067,0.0864747
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1149.png,7.94884,3.53595,4.9818,-1.58835,-0.0690471,0.593496,813.839,626.981,834.025,634.752,818.515,669.359,799.028,659.138,0.148516,-2.98298,5.39257,3.68042,2.88538,0.742329,0.0631149,339.713,772.941,382.804,796.698,369.961,825.284,322.566,799.313,0.0811254
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1150.png,7.85789,3.55741,4.94843,-1.44863,1.15181,1.65937,812.901,628.862,833.278,636.584,817.434,671.499,797.781,661.214,0.0652799,-3.06445,5.37732,3.69259,2.88154,0.762024,0.0694117,336.574,771.008,378.923,795.18,366.019,823.439,318.869,796.871,0.08748
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1151.png,7.79426,3.5241,4.91108,-1.45441,1.15331,1.66571,812.816,628.49,833.381,636.428,817.296,671.644,797.47,661.031,0.0904941,-3.10961,5.38653,3.7077,2.87926,0.763693,0.0647181,334.986,770.312,377.345,794.544,364.079,822.417,317.597,796.053,0.089499
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1152.png,7.76796,3.51488,4.90039,-1.45922,1.14258,1.65106,812.704,628.298,833.252,636.378,817.31,671.719,797.358,661.308,0.089484,-3.15727,5.39465,3.72283,2.87619,0.768269,0.0655021,333.429,769.563,375.526,793.692,362.127,821.51,315.805,794.964,0.0922532
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1153.png,7.68868,3.51252,4.85704,-1.5852,-0.0730738,0.591523,812.054,629.321,832.868,637.349,816.717,672.931,796.702,662.487,0.19109,-3.21622,5.37964,3.72966,2.87483,0.780447,0.0719006,331.103,768.01,372.816,792.82,359.179,820.198,313.491,793.253,0.0762627
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1154.png,7.59812,3.46688,4.80266,-1.59069,-0.0801507,0.592239,812.09,628.91,832.911,637.191,816.696,672.921,796.343,662.3,0.176368,-3.26525,5.39935,3.75179,2.87135,0.784149,0.0682987,329.846,767.411,371.095,792.103,357.582,819.428,312.032,792.312,0.0812487
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1155.png,7.59858,3.49597,4.81883,-1.47082,1.1438,1.65578,811.515,629.856,832.503,637.936,816.157,674.07,795.732,663.3,0.0979271,-3.33396,5.40794,3.77473,2.87271,0.794716,0.0705845,327.641,766.11,368.496,790.802,354.673,817.972,309.821,790.712,0.0569276
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1156.png,7.52772,3.37342,4.75525,-1.45838,1.1465,1.65674,812.672,626.424,833.903,634.558,817.625,671.236,797.01,660.169,0.0919476,-3.32183,5.44558,3.7869,2.87214,0.786522,0.0708749,328.962,767.231,369.549,791.675,355.919,818.542,311.089,791.7,0.0835032
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1157.png,7.52112,3.28172,4.7301,-1.58605,-0.0652272,0.577215,813.572,623.371,835.081,631.249,819.049,668.324,798.258,657.604,0.152621,-3.3246,5.50152,3.81312,2.87285,0.780385,0.0694383,329.876,768.254,370.631,792.256,357.169,819.181,312.597,792.785,0.100116
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1158.png,7.51581,3.14221,4.69998,-1.58534,-0.0418217,0.5709,815.043,618.648,837.037,626.046,821.327,663.592,800.186,653.022,0.154154,-3.2822,5.55296,3.82393,2.87556,0.770527,0.0671281,332.437,770.178,373.165,793.923,360.034,820.608,315.426,794.86,0.0612253
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1159.png,7.51217,3.06141,4.68398,-1.58329,-0.0304805,0.561402,815.826,615.672,838.136,622.887,822.522,660.948,801.314,650.591,0.167663,-3.30037,5.62367,3.86248,2.88117,0.762378,0.0689095,333.336,771.157,374.057,794.367,360.719,821.044,316.421,795.473,0.0862351
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1160.png,7.4601,2.93907,4.63789,-1.42205,1.17117,1.62498,816.975,611.767,839.387,618.942,824.173,657.436,802.548,647.435,0.0788221,-3.273,5.64949,3.86421,2.87693,0.752782,0.0712048,334.753,772.568,375.406,794.919,362.414,821.891,318.018,796.64,0.073393
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1161.png,7.45814,2.81227,4.6109,-1.59214,-0.0221511,0.541262,818.214,607.169,841.015,614.082,826.133,652.937,804.176,643.118,0.1602,-3.25238,5.72696,3.89585,2.8822,0.734433,0.0700423,337.019,774.037,377.453,796.469,364.947,823.21,320.615,798.394,0.0824633
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1162.png,7.40323,2.74253,4.57102,-1.58572,-0.0153254,0.535614,818.745,605.069,841.55,611.958,826.92,651.258,804.624,641.41,0.160469,-3.27241,5.75908,3.91479,2.88293,0.736259,0.0734532,337.056,774.323,377.363,796.409,364.772,823.193,320.71,798.407,0.0924433
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1163.png,7.37306,2.63085,4.5376,-1.59065,-0.0118806,0.526747,819.612,601.076,842.524,607.803,828.509,647.845,806.145,637.818,0.158154,-3.25161,5.8026,3.92871,2.89043,0.720548,0.0659502,338.52,775.679,378.735,797.204,366.45,823.902,322.593,799.652,0.117508
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1164.png,7.33374,2.50907,4.49705,-1.58395,-0.00107558,0.515194,820.551,596.908,843.86,603.38,830.123,643.67,807.262,634.25,0.2015,-3.24206,5.87542,3.9607,2.89472,0.71444,0.0644898,340.331,776.953,380.491,798.253,368.335,824.807,324.732,801.048,0.108218
